Kyle Lowry,Toronto Raptors,2016,2851,77,77,1634,56,26
DeMar DeRozan,Toronto Raptors,2016,2804,78,78,1830,56,26
Cory Joseph,Toronto Raptors,2016,2046,80,4,677,56,26
Patrick Patterson,Toronto Raptors,2016,2020,79,0,543,56,26
Bismack Biyombo,Toronto Raptors,2016,1808,82,22,454,56,26
Terrence Ross,Toronto Raptors,2016,1747,73,7,720,56,26
Luis Scola,Toronto Raptors,2016,1636,76,76,664,56,26
Jonas Valanciunas,Toronto Raptors,2016,1557,60,59,768,56,26
James Johnson,Toronto Raptors,2016,926,57,32,287,56,26
DeMarre Carroll,Toronto Raptors,2016,786,26,22,286,56,26
Norman Powell,Toronto Raptors,2016,725,49,24,273,56,26
Jason Thompson,Toronto Raptors,2016,292,19,6,87,56,26
Delon Wright,Toronto Raptors,2016,229,27,1,103,56,26
Lucas Nogueira,Toronto Raptors,2016,225,29,1,65,56,26
Anthony Bennett,Toronto Raptors,2016,84,19,0,28,56,26
Bruno Caboclo,Toronto Raptors,2016,43,6,1,3,56,26
Evan Fournier,Orlando Magic,2016,2566,79,71,1213,35,47
Victor Oladipo,Orlando Magic,2016,2379,72,52,1153,35,47
Elfrid Payton,Orlando Magic,2016,2145,73,69,778,35,47
Nikola Vucevic,Orlando Magic,2016,2037,65,60,1181,35,47
Aaron Gordon,Orlando Magic,2016,1863,78,37,719,35,47
Tobias Harris,Orlando Magic,2016,1610,49,49,669,35,47
Mario Hezonja,Orlando Magic,2016,1413,79,9,478,35,47
Jason Smith,Orlando Magic,2016,1181,76,2,546,35,47
Andrew Nicholson,Orlando Magic,2016,823,56,0,384,35,47
Channing Frye,Orlando Magic,2016,754,44,29,229,35,47
Dewayne Dedmon,Orlando Magic,2016,705,58,20,255,35,47
C.J. Watson,Orlando Magic,2016,656,33,2,142,35,47
Shabazz Napier,Orlando Magic,2016,600,55,0,203,35,47
Brandon Jennings,Orlando Magic,2016,452,25,6,175,35,47
Ersan Ilyasova,Orlando Magic,2016,447,22,4,178,35,47
Devyn Marble,Orlando Magic,2016,249,28,0,60,35,47
Keith Appling,Orlando Magic,2016,27,5,0,6,35,47
John Wall,Washington Wizards,2016,2784,77,77,1531,41,41
Otto Porter,Washington Wizards,2016,2276,75,73,871,41,41
Marcin Gortat,Washington Wizards,2016,2256,75,74,1012,41,41
Jared Dudley,Washington Wizards,2016,2098,81,41,638,41,41
Garrett Temple,Washington Wizards,2016,1951,80,43,582,41,41
Bradley Beal,Washington Wizards,2016,1708,55,35,958,41,41
Ramon Sessions,Washington Wizards,2016,1667,82,5,810,41,41
Nene Hilario,Washington Wizards,2016,1094,57,11,525,41,41
Gary Neal,Washington Wizards,2016,807,40,2,390,41,41
Markieff Morris,Washington Wizards,2016,712,27,21,335,41,41
Kelly Oubre,Washington Wizards,2016,671,63,9,236,41,41
Kris Humphries,Washington Wizards,2016,466,28,14,180,41,41
Drew Gooden,Washington Wizards,2016,305,30,0,82,41,41
Marcus Thornton,Washington Wizards,2016,224,14,2,118,41,41
DeJuan Blair,Washington Wizards,2016,218,29,0,61,41,41
Alan Anderson,Washington Wizards,2016,192,13,0,65,41,41
Jarell Eddie,Washington Wizards,2016,147,26,0,63,41,41
J.J. Hickson,Washington Wizards,2016,131,15,0,69,41,41
Ryan Hollins,Washington Wizards,2016,48,5,3,8,41,41
Kemba Walker,Charlotte Hornets,2016,2885,81,81,1689,48,34
Nicolas Batum,Charlotte Hornets,2016,2448,70,70,1046,48,34
Marvin Williams,Charlotte Hornets,2016,2338,81,81,948,48,34
Jeremy Lin,Charlotte Hornets,2016,2048,78,13,914,48,34
Cody Zeller,Charlotte Hornets,2016,1774,73,60,638,48,34
Frank Kaminsky,Charlotte Hornets,2016,1708,81,3,606,48,34
Jeremy Lamb,Charlotte Hornets,2016,1227,66,0,580,48,34
Al Jefferson,Charlotte Hornets,2016,1096,47,18,562,48,34
Spencer Hawes,Charlotte Hornets,2016,1035,57,6,340,48,34
P.J. Hairston,Charlotte Hornets,2016,938,48,43,286,48,34
Courtney Lee,Charlotte Hornets,2016,845,28,28,250,48,34
Troy Daniels,Charlotte Hornets,2016,476,43,0,242,48,34
Tyler Hansbrough,Charlotte Hornets,2016,343,44,0,104,48,34
Brian Roberts,Charlotte Hornets,2016,333,30,0,145,48,34
Michael Kidd-Gilchrist,Charlotte Hornets,2016,205,7,7,89,48,34
Aaron Harrison,Charlotte Hornets,2016,93,21,0,18,48,34
Jorge Gutierrez,Charlotte Hornets,2016,63,12,0,22,48,34
Paul Millsap,Atlanta Hawks,2016,2647,81,81,1385,48,34
Al Horford,Atlanta Hawks,2016,2631,82,82,1249,48,34
Kyle Korver,Atlanta Hawks,2016,2401,80,80,739,48,34
Jeff Teague,Atlanta Hawks,2016,2255,79,78,1239,48,34
Kent Bazemore,Atlanta Hawks,2016,2083,75,68,872,48,34
Thabo Sefolosha,Atlanta Hawks,2016,1758,75,11,480,48,34
Dennis Schroder,Atlanta Hawks,2016,1621,80,6,879,48,34
Mike Scott,Atlanta Hawks,2016,1146,75,0,464,48,34
Tim Hardaway,Atlanta Hawks,2016,864,51,1,326,48,34
Tiago Splitter,Atlanta Hawks,2016,579,36,2,201,48,34
Mike Muscala,Atlanta Hawks,2016,565,60,0,195,48,34
Lamar Patterson,Atlanta Hawks,2016,395,35,0,84,48,34
Kris Humphries,Atlanta Hawks,2016,295,21,0,134,48,34
Justin Holiday,Atlanta Hawks,2016,263,26,1,63,48,34
Shelvin Mack,Atlanta Hawks,2016,179,24,0,93,48,34
Kirk Hinrich,Atlanta Hawks,2016,76,11,0,5,48,34
Walter Tavares,Atlanta Hawks,2016,73,11,0,25,48,34
Luol Deng,Miami Heat,2016,2394,74,73,911,48,34
Goran Dragic,Miami Heat,2016,2363,72,72,1018,48,34
Dwyane Wade,Miami Heat,2016,2258,74,73,1409,48,34
Justise Winslow,Miami Heat,2016,2232,78,8,502,48,34
Hassan Whiteside,Miami Heat,2016,2125,73,43,1040,48,34
Chris Bosh,Miami Heat,2016,1778,53,53,1010,48,34
Gerald Green,Miami Heat,2016,1557,69,14,616,48,34
Josh Richardson,Miami Heat,2016,1107,52,2,341,48,34
Tyler Johnson,Miami Heat,2016,863,36,5,314,48,34
Joe Johnson,Miami Heat,2016,769,24,24,321,48,34
Amar'e Stoudemire,Miami Heat,2016,762,52,36,300,48,34
Josh McRoberts,Miami Heat,2016,595,42,1,150,48,34
Beno Udrih,Miami Heat,2016,587,36,5,158,48,34
Udonis Haslem,Miami Heat,2016,260,37,0,59,48,34
Mario Chalmers,Miami Heat,2016,120,6,0,33,48,34
Chris Andersen,Miami Heat,2016,36,7,1,13,48,34
Jarnell Stokes,Miami Heat,2016,14,5,0,7,48,34
James Ennis,Miami Heat,2016,7,3,0,0,48,34
Briante Weber,Miami Heat,2016,3,1,0,2,48,34
Khris Middleton,Milwaukee Bucks,2016,2852,79,79,1434,33,49
Giannis Antetokounmpo,Milwaukee Bucks,2016,2823,80,79,1350,33,49
Jabari Parker,Milwaukee Bucks,2016,2408,76,72,1070,33,49
Greg Monroe,Milwaukee Bucks,2016,2314,79,67,1210,33,49
Michael Carter-Williams,Milwaukee Bucks,2016,1649,54,37,623,33,49
Jerryd Bayless,Milwaukee Bucks,2016,1505,52,18,541,33,49
O.J. Mayo,Milwaukee Bucks,2016,1090,41,24,321,33,49
Rashad Vaughn,Milwaukee Bucks,2016,1001,70,6,217,33,49
John Henson,Milwaukee Bucks,2016,960,57,1,397,33,49
Miles Plumlee,Milwaukee Bucks,2016,870,61,14,314,33,49
Johnny O'Bryant,Milwaukee Bucks,2016,857,66,4,200,33,49
Tyler Ennis,Milwaukee Bucks,2016,654,46,7,206,33,49
Greivis Vasquez,Milwaukee Bucks,2016,460,23,0,130,33,49
Chris Copeland,Milwaukee Bucks,2016,156,24,1,50,33,49
Damien Inglis,Milwaukee Bucks,2016,156,20,1,36,33,49
Jared Cunningham,Milwaukee Bucks,2016,55,4,0,16,33,49
Steve Novak,Milwaukee Bucks,2016,20,3,0,7,33,49
Jimmy Butler,Chicago Bulls,2016,2474,67,67,1399,42,40
Pau Gasol,Chicago Bulls,2016,2291,72,72,1187,42,40
Derrick Rose,Chicago Bulls,2016,2097,66,66,1080,42,40
Taj Gibson,Chicago Bulls,2016,1936,73,55,627,42,40
Doug McDermott,Chicago Bulls,2016,1861,81,4,764,42,40
Nikola Mirotic,Chicago Bulls,2016,1646,66,38,777,42,40
Tony Snell,Chicago Bulls,2016,1301,64,33,338,42,40
E'Twaun Moore,Chicago Bulls,2016,1263,59,22,443,42,40
Aaron Brooks,Chicago Bulls,2016,1108,69,0,491,42,40
Bobby Portis,Chicago Bulls,2016,1102,62,4,436,42,40
Mike Dunleavy,Chicago Bulls,2016,703,31,30,222,42,40
Joakim Noah,Chicago Bulls,2016,635,29,2,124,42,40
Kirk Hinrich,Chicago Bulls,2016,555,35,7,132,42,40
Justin Holiday,Chicago Bulls,2016,510,27,4,176,42,40
Cristiano Felicio,Chicago Bulls,2016,321,31,4,105,42,40
Cameron Bairstow,Chicago Bulls,2016,103,18,2,34,42,40
Marcus Morris,Detroit Pistons,2016,2856,80,80,1131,44,38
Kentavious Caldwell-Pope,Detroit Pistons,2016,2789,76,76,1105,44,38
Andre Drummond,Detroit Pistons,2016,2666,81,81,1314,44,38
Reggie Jackson,Detroit Pistons,2016,2424,79,79,1489,44,38
Stanley Johnson,Detroit Pistons,2016,1687,73,6,593,44,38
Ersan Ilyasova,Detroit Pistons,2016,1434,52,52,589,44,38
Anthony Tolliver,Detroit Pistons,2016,1341,72,5,383,44,38
Aron Baynes,Detroit Pistons,2016,1233,81,1,514,44,38
Steve Blake,Detroit Pistons,2016,986,58,2,254,44,38
Tobias Harris,Detroit Pistons,2016,903,27,25,447,44,38
Reggie Bullock,Detroit Pistons,2016,429,37,0,122,44,38
Brandon Jennings,Detroit Pistons,2016,416,23,1,157,44,38
Darrun Hilliard,Detroit Pistons,2016,383,38,2,152,44,38
Spencer Dinwiddie,Detroit Pistons,2016,159,12,0,58,44,38
Joel Anthony,Detroit Pistons,2016,96,19,0,18,44,38
Jodie Meeks,Detroit Pistons,2016,43,3,0,22,44,38
Justin Harper,Detroit Pistons,2016,35,5,0,13,44,38
Paul George,Indiana Pacers,2016,2819,81,81,1874,45,37
Monta Ellis,Indiana Pacers,2016,2734,81,81,1121,45,37
George Hill,Indiana Pacers,2016,2524,74,73,894,45,37
Ian Mahinmi,Indiana Pacers,2016,1816,71,71,660,45,37
Lavoy Allen,Indiana Pacers,2016,1599,79,28,428,45,37
Jordan Hill,Indiana Pacers,2016,1513,73,11,645,45,37
C.J. Miles,Indiana Pacers,2016,1464,64,24,753,45,37
Myles Turner,Indiana Pacers,2016,1367,60,30,619,45,37
Rodney Stuckey,Indiana Pacers,2016,1275,58,1,517,45,37
Solomon Hill,Indiana Pacers,2016,866,59,3,246,45,37
Chase Budinger,Indiana Pacers,2016,729,49,2,216,45,37
Glenn Robinson,Indiana Pacers,2016,508,45,4,171,45,37
Joe Young,Indiana Pacers,2016,384,41,0,154,45,37
Ty Lawson,Indiana Pacers,2016,235,13,1,64,45,37
Shayne Whittington,Indiana Pacers,2016,41,7,0,11,45,37
Rakeem Christmas,Indiana Pacers,2016,6,1,0,4,45,37
LeBron James,Cleveland Cavaliers,2016,2709,76,76,1920,57,25
Kevin Love,Cleveland Cavaliers,2016,2424,77,77,1234,57,25
J.R. Smith,Cleveland Cavaliers,2016,2362,77,77,955,57,25
Tristan Thompson,Cleveland Cavaliers,2016,2269,82,34,643,57,25
Matthew Dellavedova,Cleveland Cavaliers,2016,1867,76,14,569,57,25
Kyrie Irving,Cleveland Cavaliers,2016,1667,53,53,1041,57,25
Timofey Mozgov,Cleveland Cavaliers,2016,1326,76,48,475,57,25
Richard Jefferson,Cleveland Cavaliers,2016,1326,74,5,410,57,25
Iman Shumpert,Cleveland Cavaliers,2016,1316,54,5,311,57,25
Mo Williams,Cleveland Cavaliers,2016,748,41,14,338,57,25
James Jones,Cleveland Cavaliers,2016,463,48,0,178,57,25
Channing Frye,Cleveland Cavaliers,2016,446,26,3,196,57,25
Jared Cunningham,Cleveland Cavaliers,2016,355,40,3,104,57,25
Anderson Varejao,Cleveland Cavaliers,2016,310,31,0,80,57,25
Jordan McRae,Cleveland Cavaliers,2016,113,15,1,62,57,25
Sasha Kaun,Cleveland Cavaliers,2016,95,25,0,23,57,25
Dahntay Jones,Cleveland Cavaliers,2016,42,1,0,13,57,25
Joe Harris,Cleveland Cavaliers,2016,15,5,0,3,57,25
Anthony Davis,New Orleans Pelicans,2016,2164,61,61,1481,30,52
Ryan Anderson,New Orleans Pelicans,2016,2008,66,7,1124,30,52
Dante Cunningham,New Orleans Pelicans,2016,1971,80,46,484,30,52
Jrue Holiday,New Orleans Pelicans,2016,1831,65,23,1089,30,52
Alonzo Gee,New Orleans Pelicans,2016,1632,73,38,325,30,52
Eric Gordon,New Orleans Pelicans,2016,1481,45,44,686,30,52
Toney Douglas,New Orleans Pelicans,2016,1262,61,18,531,30,52
Norris Cole,New Orleans Pelicans,2016,1198,45,23,477,30,52
Omer Asik,New Orleans Pelicans,2016,1178,68,64,269,30,52
Alexis Ajinca,New Orleans Pelicans,2016,861,59,17,352,30,52
Luke Babbitt,New Orleans Pelicans,2016,845,47,13,327,30,52
Tyreke Evans,New Orleans Pelicans,2016,765,25,25,379,30,52
Ish Smith,New Orleans Pelicans,2016,617,27,3,239,30,52
Kendrick Perkins,New Orleans Pelicans,2016,542,37,5,91,30,52
Tim Frazier,New Orleans Pelicans,2016,469,16,1,210,30,52
Jordan Hamilton,New Orleans Pelicans,2016,304,11,4,125,30,52
James Ennis,New Orleans Pelicans,2016,282,9,5,143,30,52
Bryce Dejean-Jones,New Orleans Pelicans,2016,279,14,11,79,30,52
Orlando Johnson,New Orleans Pelicans,2016,54,5,1,10,30,52
Nate Robinson,New Orleans Pelicans,2016,23,2,1,0,30,52
Jimmer Fredette,New Orleans Pelicans,2016,13,4,0,2,30,52
Tyreke Evans,New Orleans Pelicans,2015,2690,79,76,1313,45,37
Anthony Davis,New Orleans Pelicans,2015,2455,68,68,1656,45,37
Eric Gordon,New Orleans Pelicans,2015,2018,61,60,818,45,37
Omer Asik,New Orleans Pelicans,2015,1982,76,76,557,45,37
Ryan Anderson,New Orleans Pelicans,2015,1675,61,5,833,45,37
Dante Cunningham,New Orleans Pelicans,2015,1652,66,27,340,45,37
Jrue Holiday,New Orleans Pelicans,2015,1303,40,37,592,45,37
Quincy Pondexter,New Orleans Pelicans,2015,1253,45,28,404,45,37
Alexis Ajinca,New Orleans Pelicans,2015,957,68,8,443,45,37
Luke Babbitt,New Orleans Pelicans,2015,830,63,19,256,45,37
Austin Rivers,New Orleans Pelicans,2015,772,35,3,239,45,37
Norris Cole,New Orleans Pelicans,2015,683,28,2,278,45,37
Jimmer Fredette,New Orleans Pelicans,2015,509,50,0,178,45,37
John Salmons,New Orleans Pelicans,2015,270,21,0,42,45,37
Jeff Withey,New Orleans Pelicans,2015,259,37,0,98,45,37
Toney Douglas,New Orleans Pelicans,2015,177,12,0,51,45,37
Nate Wolters,New Orleans Pelicans,2015,105,10,0,17,45,37
Elliot Williams,New Orleans Pelicans,2015,77,8,0,19,45,37
Gal Mekel,New Orleans Pelicans,2015,43,4,0,6,45,37
Darius Miller,New Orleans Pelicans,2015,43,5,1,2,45,37
Russ Smith,New Orleans Pelicans,2015,29,6,0,5,45,37
Anthony Davis,New Orleans Pelicans,2014,2358,67,66,1394,34,48
Eric Gordon,New Orleans Pelicans,2014,2057,64,64,988,34,48
Al-Farouq Aminu,New Orleans Pelicans,2014,2045,80,65,572,34,48
Tyreke Evans,New Orleans Pelicans,2014,2028,72,22,1042,34,48
Brian Roberts,New Orleans Pelicans,2014,1667,72,42,677,34,48
Anthony Morrow,New Orleans Pelicans,2014,1426,76,9,636,34,48
Austin Rivers,New Orleans Pelicans,2014,1339,69,4,530,34,48
Jrue Holiday,New Orleans Pelicans,2014,1143,34,34,487,34,48
Greg Stiemsma,New Orleans Pelicans,2014,1007,55,20,159,34,48
Alexis Ajinca,New Orleans Pelicans,2014,951,56,30,328,34,48
Jason Smith,New Orleans Pelicans,2014,830,31,27,301,34,48
Ryan Anderson,New Orleans Pelicans,2014,795,22,14,436,34,48
Darius Miller,New Orleans Pelicans,2014,723,45,7,200,34,48
Jeff Withey,New Orleans Pelicans,2014,684,58,4,190,34,48
Luke Babbitt,New Orleans Pelicans,2014,473,27,2,170,34,48
Lou Amundson,New Orleans Pelicans,2014,184,18,0,38,34,48
Lance Thomas,New Orleans Pelicans,2014,42,5,0,6,34,48
James Southerland,New Orleans Pelicans,2014,27,3,0,14,34,48
Melvin Ely,New Orleans Pelicans,2014,27,2,0,6,34,48
Arinze Onuaku,New Orleans Pelicans,2014,25,3,0,3,34,48
Josh Childress,New Orleans Pelicans,2014,24,4,0,0,34,48
Greivis Vasquez,New Orleans Hornets,2013,2685,78,78,1083,27,55
Ryan Anderson,New Orleans Hornets,2013,2503,81,22,1309,27,55
Robin Lopez,New Orleans Hornets,2013,2136,82,82,929,27,55
Al-Farouq Aminu,New Orleans Hornets,2013,2066,76,71,555,27,55
Anthony Davis,New Orleans Hornets,2013,1846,64,60,867,27,55
Austin Rivers,New Orleans Hornets,2013,1418,61,26,377,27,55
Brian Roberts,New Orleans Hornets,2013,1324,78,5,555,27,55
Eric Gordon,New Orleans Hornets,2013,1264,42,40,713,27,55
Roger Mason,New Orleans Hornets,2013,1219,69,13,369,27,55
Jason Smith,New Orleans Hornets,2013,876,51,0,420,27,55
Darius Miller,New Orleans Hornets,2013,694,52,2,118,27,55
Lance Thomas,New Orleans Hornets,2013,646,59,9,149,27,55
Xavier Henry,New Orleans Hornets,2013,625,50,2,194,27,55
Lou Amundson,New Orleans Hornets,2013,209,18,0,44,27,55
Dominic McGuire,New Orleans Hornets,2013,145,9,0,19,27,55
Terrel Harris,New Orleans Hornets,2013,108,13,0,5,27,55
Hakim Warrick,New Orleans Hornets,2013,7,1,0,4,27,55
Donald Sloan,New Orleans Hornets,2013,6,3,0,0,27,55
Henry Sims,New Orleans Hornets,2013,5,2,0,4,27,55
Marco Belinelli,New Orleans Hornets,2012,1966,66,55,780,21,45
Greivis Vasquez,New Orleans Hornets,2012,1706,66,26,589,21,45
Jarrett Jack,New Orleans Hornets,2012,1530,45,39,700,21,45
Al-Farouq Aminu,New Orleans Hornets,2012,1477,66,21,399,21,45
Chris Kaman,New Orleans Hornets,2012,1372,47,33,616,21,45
Trevor Ariza,New Orleans Hornets,2012,1350,41,41,444,21,45
Gustavo Ayon,New Orleans Hornets,2012,1088,54,24,319,21,45
Carl Landry,New Orleans Hornets,2012,999,41,8,511,21,45
Jason Smith,New Orleans Hornets,2012,947,40,29,396,21,45
Emeka Okafor,New Orleans Hornets,2012,781,27,27,266,21,45
Xavier Henry,New Orleans Hornets,2012,759,45,0,239,21,45
Lance Thomas,New Orleans Hornets,2012,630,42,10,166,21,45
Eric Gordon,New Orleans Hornets,2012,310,9,9,185,21,45
DaJuan Summers,New Orleans Hornets,2012,209,15,6,68,21,45
Solomon Jones,New Orleans Hornets,2012,196,11,1,61,21,45
Jerome Dyson,New Orleans Hornets,2012,180,9,1,67,21,45
Carldell Johnson,New Orleans Hornets,2012,119,15,0,27,21,45
Darryl Watkins,New Orleans Hornets,2012,98,5,0,23,21,45
Chris Johnson,New Orleans Hornets,2012,82,7,0,23,21,45
Trey Johnson,New Orleans Hornets,2012,61,11,0,21,21,45
Donald Sloan,New Orleans Hornets,2012,41,3,0,12,21,45
Jeff Foote,New Orleans Hornets,2012,39,4,0,4,21,45
Kevin Martin,Houston Rockets,2011,2603,80,80,1876,43,39
Kyle Lowry,Houston Rockets,2011,2563,75,71,1011,43,39
Luis Scola,Houston Rockets,2011,2412,74,74,1352,43,39
Chuck Hayes,Houston Rockets,2011,2079,74,63,582,43,39
Shane Battier,Houston Rockets,2011,1818,59,59,509,43,39
Chase Budinger,Houston Rockets,2011,1738,78,22,765,43,39
Courtney Lee,Houston Rockets,2011,1723,81,1,672,43,39
Jordan Hill,Houston Rockets,2011,1125,72,11,406,43,39
Brad Miller,Houston Rockets,2011,1015,60,5,382,43,39
Patrick Patterson,Houston Rockets,2011,868,52,6,328,43,39
Aaron Brooks,Houston Rockets,2011,811,34,7,394,43,39
Goran Dragic,Houston Rockets,2011,378,22,3,170,43,39
Ish Smith,Houston Rockets,2011,329,28,3,74,43,39
Jared Jeffries,Houston Rockets,2011,138,18,0,27,43,39
Yao Ming,Houston Rockets,2011,91,5,5,51,43,39
Terrence Williams,Houston Rockets,2011,84,11,0,39,43,39
Jermaine Taylor,Houston Rockets,2011,77,8,0,39,43,39
Mike Harris,Houston Rockets,2011,16,4,0,8,43,39
DeMarre Carroll,Houston Rockets,2011,11,5,0,0,43,39
Hasheem Thabeet,Houston Rockets,2011,4,2,0,0,43,39
Mike Conley,Memphis Grizzlies,2011,2872,81,81,1107,46,36
Zach Randolph,Memphis Grizzlies,2011,2724,75,74,1504,46,36
Marc Gasol,Memphis Grizzlies,2011,2586,81,81,951,46,36
Rudy Gay,Memphis Grizzlies,2011,2152,54,54,1069,46,36
O.J. Mayo,Memphis Grizzlies,2011,1869,71,17,803,46,36
Darrell Arthur,Memphis Grizzlies,2011,1609,80,9,729,46,36
Sam Young,Memphis Grizzlies,2011,1577,78,46,572,46,36
Tony Allen,Memphis Grizzlies,2011,1494,72,31,643,46,36
Greivis Vasquez,Memphis Grizzlies,2011,860,70,1,249,46,36
Shane Battier,Memphis Grizzlies,2011,557,23,0,115,46,36
Xavier Henry,Memphis Grizzlies,2011,527,38,16,165,46,36
Hasheem Thabeet,Memphis Grizzlies,2011,369,45,0,53,46,36
Hamed Haddadi,Memphis Grizzlies,2011,168,31,0,75,46,36
Leon Powe,Memphis Grizzlies,2011,141,16,0,88,46,36
Jason Williams,Memphis Grizzlies,2011,124,11,0,21,46,36
Ish Smith,Memphis Grizzlies,2011,113,15,0,27,46,36
Acie Law,Memphis Grizzlies,2011,94,11,0,12,46,36
DeMarre Carroll,Memphis Grizzlies,2011,39,7,0,10,46,36
Rodney Carney,Memphis Grizzlies,2011,5,2,0,2,46,36
Chris Paul,New Orleans Hornets,2011,2880,80,80,1268,46,36
Trevor Ariza,New Orleans Hornets,2011,2600,75,75,826,46,36
David West,New Orleans Hornets,2011,2451,70,70,1322,46,36
Emeka Okafor,New Orleans Hornets,2011,2287,72,72,745,46,36
Marco Belinelli,New Orleans Hornets,2011,1957,80,69,836,46,36
Willie Green,New Orleans Hornets,2011,1674,77,13,672,46,36
Jarrett Jack,New Orleans Hornets,2011,1375,70,2,595,46,36
Jason Smith,New Orleans Hornets,2011,1102,77,6,331,46,36
Marcus Thornton,New Orleans Hornets,2011,745,46,0,359,46,36
Quincy Pondexter,New Orleans Hornets,2011,734,66,6,188,46,36
Carl Landry,New Orleans Hornets,2011,602,23,10,272,46,36
Aaron Gray,New Orleans Hornets,2011,531,41,6,129,46,36
Didier Ilunga-Mbenga,New Orleans Hornets,2011,330,41,0,59,46,36
David Andersen,New Orleans Hornets,2011,223,29,0,78,46,36
Jerryd Bayless,New Orleans Hornets,2011,149,11,0,50,46,36
Peja Stojakovic,New Orleans Hornets,2011,89,6,0,45,46,36
Sasha Pavlovic,New Orleans Hornets,2011,50,4,1,4,46,36
Pops Mensah-Bonsu,New Orleans Hornets,2011,35,7,0,2,46,36
Patrick Ewing,New Orleans Hornets,2011,19,7,0,3,46,36
Jason Kidd,Dallas Mavericks,2011,2653,80,80,630,57,25
Jason Terry,Dallas Mavericks,2011,2564,82,10,1293,57,25
Dirk Nowitzki,Dallas Mavericks,2011,2504,73,73,1681,57,25
Shawn Marion,Dallas Mavericks,2011,2253,80,27,999,57,25
Tyson Chandler,Dallas Mavericks,2011,2059,74,74,748,57,25
J.J. Barea,Dallas Mavericks,2011,1669,81,2,769,57,25
Brendan Haywood,Dallas Mavericks,2011,1331,72,8,320,57,25
DeShawn Stevenson,Dallas Mavericks,2011,1158,72,54,383,57,25
Caron Butler,Dallas Mavericks,2011,867,29,29,436,57,25
Brian Cardinal,Dallas Mavericks,2011,618,56,4,145,57,25
Peja Stojakovic,Dallas Mavericks,2011,506,25,13,215,57,25
Rodrigue Beaubois,Dallas Mavericks,2011,496,28,26,236,57,25
Ian Mahinmi,Dallas Mavericks,2011,488,56,0,173,57,25
Sasha Pavlovic,Dallas Mavericks,2011,163,10,6,41,57,25
Corey Brewer,Dallas Mavericks,2011,148,13,2,69,57,25
Dominique Jones,Dallas Mavericks,2011,135,18,0,42,57,25
Alexis Ajinca,Dallas Mavericks,2011,75,10,2,29,57,25
Steve Novak,Dallas Mavericks,2011,18,7,0,11,57,25
Tony Parker,San Antonio Spurs,2011,2528,78,78,1368,61,21
Richard Jefferson,San Antonio Spurs,2011,2459,81,81,891,61,21
Manu Ginobili,San Antonio Spurs,2011,2426,80,79,1393,61,21
Tim Duncan,San Antonio Spurs,2011,2156,76,76,1022,61,21
George Hill,San Antonio Spurs,2011,2148,76,5,884,61,21
DeJuan Blair,San Antonio Spurs,2011,1734,81,65,674,61,21
Gary Neal,San Antonio Spurs,2011,1685,80,1,783,61,21
Matt Bonner,San Antonio Spurs,2011,1432,66,1,481,61,21
Antonio McDyess,San Antonio Spurs,2011,1387,73,16,390,61,21
Tiago Splitter,San Antonio Spurs,2011,738,60,6,278,61,21
Chris Quinn,San Antonio Spurs,2011,292,41,0,81,61,21
James Anderson,San Antonio Spurs,2011,286,26,2,94,61,21
Steve Novak,San Antonio Spurs,2011,197,23,0,93,61,21
Ime Udoka,San Antonio Spurs,2011,130,20,0,14,61,21
Danny Green,San Antonio Spurs,2011,92,8,0,41,61,21
Larry Owens,San Antonio Spurs,2011,31,7,0,9,61,21
Garrett Temple,San Antonio Spurs,2011,21,3,0,2,61,21
Alonzo Gee,San Antonio Spurs,2011,18,5,0,2,61,21
Bobby Simmons,San Antonio Spurs,2011,16,2,0,0,61,21
Othyus Jeffers,San Antonio Spurs,2011,8,1,0,2,61,21
Beno Udrih,Sacramento Kings,2011,2734,79,64,1086,24,58
DeMarcus Cousins,Sacramento Kings,2011,2309,81,62,1143,24,58
Tyreke Evans,Sacramento Kings,2011,2107,57,53,1012,24,58
Samuel Dalembert,Sacramento Kings,2011,1938,80,46,644,24,58
Jason Thompson,Sacramento Kings,2011,1748,75,39,663,24,58
Omri Casspi,Sacramento Kings,2011,1702,71,27,610,24,58
Carl Landry,Sacramento Kings,2011,1406,53,16,631,24,58
Francisco Garcia,Sacramento Kings,2011,1386,58,34,560,24,58
Donte Greene,Sacramento Kings,2011,1127,69,21,400,24,58
Marcus Thornton,Sacramento Kings,2011,1030,27,23,574,24,58
Eugene Jeter,Sacramento Kings,2011,858,62,1,255,24,58
Luther Head,Sacramento Kings,2011,586,36,14,200,24,58
Darnell Jackson,Sacramento Kings,2011,486,59,2,187,24,58
Jermaine Taylor,Sacramento Kings,2011,406,26,8,184,24,58
Antoine Wright,Sacramento Kings,2011,31,7,0,2,24,58
Hassan Whiteside,Sacramento Kings,2011,2,1,0,0,24,58
Blake Griffin,Los Angeles Clippers,2011,3112,82,82,1845,32,50
Eric Gordon,Los Angeles Clippers,2011,2112,56,56,1247,32,50
Ryan Gomes,Los Angeles Clippers,2011,2095,76,62,547,32,50
DeAndre Jordan,Los Angeles Clippers,2011,2047,80,66,566,32,50
Eric Bledsoe,Los Angeles Clippers,2011,1841,81,25,543,32,50
Randy Foye,Los Angeles Clippers,2011,1551,63,24,616,32,50
Al-Farouq Aminu,Los Angeles Clippers,2011,1452,81,14,457,32,50
