Corliss Williamson,Sacramento Kings,2006,"$6,000,000"
Shareef Abdur-Rahim,Sacramento Kings,2006,"$5,000,000"
Brian Skinner,Sacramento Kings,2006,"$4,950,000"
Jason Hart,Sacramento Kings,2006,"$1,540,000"
Francisco Garcia,Sacramento Kings,2006,"$1,016,400"
Kevin Martin,Sacramento Kings,2006,"$937,440"
Jamal Sampson,Sacramento Kings,2006,"$719,373"
Ronnie Price,Sacramento Kings,2006,"$398,762"
Kobe Bryant,Los Angeles Lakers,2006,"$15,946,875"
Brian Grant,Los Angeles Lakers,2006,"$14,336,220"
Lamar Odom,Los Angeles Lakers,2006,"$11,465,333"
Kwame Brown,Los Angeles Lakers,2006,"$7,500,000"
Devean George,Los Angeles Lakers,2006,"$5,000,600"
Chris Mihm,Los Angeles Lakers,2006,"$3,792,817"
Stanislav Medvedenko,Los Angeles Lakers,2006,"$3,000,000"
Aaron McKie,Los Angeles Lakers,2006,"$2,500,000"
Vlade Divac,Los Angeles Lakers,2006,"$2,000,000"
Andrew Bynum,Los Angeles Lakers,2006,"$1,888,680"
Luke Walton,Los Angeles Lakers,2006,"$1,250,000"
Brian Cook,Los Angeles Lakers,2006,"$1,038,960"
Sasha Vujacic,Los Angeles Lakers,2006,"$910,440"
Smush Parker,Los Angeles Lakers,2006,"$745,248"
Laron Profit,Los Angeles Lakers,2006,"$745,248"
Devin Green,Los Angeles Lakers,2006,"$398,762"
Von Wafer,Los Angeles Lakers,2006,"$398,762"
Elton Brand,Los Angeles Clippers,2006,"$13,152,000"
Cuttino Mobley,Los Angeles Clippers,2006,"$7,200,000"
Corey Maggette,Los Angeles Clippers,2006,"$7,000,000"
Sam Cassell,Los Angeles Clippers,2006,"$6,875,000"
Shaun Livingston,Los Angeles Clippers,2006,"$3,254,880"
Zeljko Rebraca,Los Angeles Clippers,2006,"$3,000,000"
Chris Wilcox,Los Angeles Clippers,2006,"$2,812,239"
Chris Kaman,Los Angeles Clippers,2006,"$2,753,760"
Yaroslav Korolev,Los Angeles Clippers,2006,"$1,704,480"
Walter McCarty,Los Angeles Clippers,2006,"$1,035,000"
Quinton Ross,Los Angeles Clippers,2006,"$700,000"
James Singleton,Los Angeles Clippers,2006,"$625,000"
Daniel Ewing,Los Angeles Clippers,2006,"$450,000"
Boniface N'Dong,Los Angeles Clippers,2006,"$398,762"
Howard Eisley,Los Angeles Clippers,2006,"$291,567"
Anthony Goldwire,Los Angeles Clippers,2006,"$74,652"
Kaniel Dickens,Los Angeles Clippers,2006,"$31,305"
Shawn Marion,Phoenix Suns,2006,"$13,700,000"
Steve Nash,Phoenix Suns,2006,"$9,625,000"
Kurt Thomas,Phoenix Suns,2006,"$6,620,062"
Howard Eisley,Phoenix Suns,2006,"$5,635,417"
